No_Die,lithography_Chamber,Process 2-1,Line_CD,UV_type,Wavelength,Resolution,Energy_Exposure,Lot_Num,Wafer_Num,Datetime
NOLSM32521121,2,photo_li,54.317,H,405,509.771,108.661,27,13,2025-04-02
NOLSM32521122,3,photo_li,58.868,H,405,519.981,108.257,27,14,2025-04-02
NOLSM32521123,1,photo_li,58.035,H,405,520.747,107.847,27,15,2025-04-02
NOLSM32521124,3,photo_li,60.806,H,405,521.256,107.7,27,16,2025-04-02
NOLSM32521125,1,photo_li,62.798,H,405,507.824,107.109,27,17,2025-04-02
NOLSM32521126,2,photo_li,55.056,H,405,509.41,108.496,27,18,2025-04-02
NOLSM32521127,1,photo_li,57.857,H,405,516.111,107.611,27,19,2025-04-02
NOLSM32521128,3,photo_li,60.386,H,405,520.032,107.898,27,20,2025-04-02
NOLSM32521129,1,photo_li,53.083,H,405,508.922,108.334,27,21,2025-04-02
NOLSM32521130,2,photo_li,60.564,H,405,520.621,107.89,27,22,2025-04-02
NOLSM32521131,3,photo_li,60.998,H,405,516.609,107.676,27,23,2025-04-02
NOLSM32521132,1,photo_li,56.905,H,405,505.223,107.722,27,24,2025-04-02
NOLSM32521133,2,photo_li,60.746,H,405,519.993,107.594,27,25,2025-04-02
NOLSM32521134,3,photo_li,60.904,H,405,519.125,107.67,27,26,2025-04-02
NOLSM32521135,1,photo_li,54.285,H,405,512.928,108.356,27,27,2025-04-02
NOLSM32521136,1,photo_li,46.795,G,436,561.986,107.774,8,28,2025-04-03
NOLSM32521137,1,photo_li,33.347,I,365,517.395,109.571,8,29,2025-04-03
NOLSM32521138,1,photo_li,41.179,I,365,501.845,106.112,8,30,2025-04-03
NOLSM32521139,1,photo_li,17.647,H,405,496.199,106.826,8,31,2025-04-03
NOLSM32521140,1,photo_li,32.811,H,405,502.972,108.068,8,32,2025-04-03
NOLSM32521141,1,photo_li,38.023,H,405,515.143,108.161,8,33,2025-04-03
NOLSM32521142,1,photo_li,51.614,I,365,493.901,110.288,8,34,2025-04-03
NOLSM32521143,1,photo_li,62.353,I,365,516.323,108.013,8,35,2025-04-03
NOLSM32521144,1,photo_li,25.37,G,436,501.637,109.591,8,36,2025-04-03
NOLSM32521145,2,photo_li,41.359,H,405,523.531,104.695,8,37,2025-04-03
NOLSM32521146,2,photo_li,44.404,H,405,534.221,109.351,8,38,2025-04-03
NOLSM32521147,2,photo_li,54.652,G,436,540.099,106.536,8,39,2025-04-03
NOLSM32521148,2,photo_li,38.923,G,436,547.092,107.397,8,40,2025-04-03
NOLSM32521149,2,photo_li,50.719,I,365,517.595,107.734,8,41,2025-04-03
NOLSM32521150,2,photo_li,40.74,G,436,521.595,108.107,8,42,2025-04-03
NOLSM32521151,2,photo_li,54.392,H,405,524.373,107.816,8,43,2025-04-03
NOLSM32521152,2,photo_li,44.956,G,436,536.474,108.314,8,44,2025-04-03
NOLSM32521153,2,photo_li,46.235,I,365,518.621,105.704,8,45,2025-04-03
NOLSM32521154,3,photo_li,36.342,G,436,509.674,107.262,8,46,2025-04-03
NOLSM32521155,3,photo_li,35.46,G,436,509.289,106.51,8,47,2025-04-03
NOLSM32521156,3,photo_li,34.903,I,365,462.828,107.496,8,48,2025-04-03
NOLSM32521157,3,photo_li,52.326,H,405,508.409,110.002,8,49,2025-04-03
NOLSM32521158,3,photo_li,56.327,H,405,512.932,107.269,8,50,2025-04-03
NOLSM32521159,3,photo_li,45.933,G,436,525.979,108.315,8,51,2025-04-03
NOLSM32521160,3,photo_li,57.426,H,405,566.566,107.709,8,52,2025-04-03
NOLSM32521161,3,photo_li,56.031,H,405,517.031,109.696,8,53,2025-04-03
NOLSM32521162,3,photo_li,45.633,G,436,532.342,110.453,8,54,2025-04-03
NOLSM32521163,1,photo_li,52.119,H,405,482.103,108.897,28,28,2025-04-03
NOLSM32521164,1,photo_li,54.238,H,405,469.786,109.033,28,29,2025-04-03
NOLSM32521165,1,photo_li,55.12,H,405,480.851,107.986,28,30,2025-04-03
NOLSM32521166,1,photo_li,53.776,H,405,471.681,108.389,28,31,2025-04-03
NOLSM32521167,1,photo_li,57.984,H,405,469.371,108.706,28,32,2025-04-03
NOLSM32521168,1,photo_li,47.996,H,405,472.476,109.34,28,33,2025-04-03
NOLSM32521169,1,photo_li,47.985,H,405,470.592,109.351,28,34,2025-04-03
NOLSM32521170,1,photo_li,43.838,I,365,460.695,109.867,28,35,2025-04-03
NOLSM32521171,1,photo_li,55.008,I,365,472.904,109.104,28,36,2025-04-03
NOLSM32521172,2,photo_li,45.39,I,365,473.991,108.79,28,37,2025-04-03
NOLSM32521173,2,photo_li,41.944,I,365,472.224,108.63,28,38,2025-04-03
NOLSM32521174,2,photo_li,48.67,I,365,472.844,108.67,28,39,2025-04-03
NOLSM32521175,2,photo_li,46.959,I,365,477.826,108.451,28,40,2025-04-03
NOLSM32521176,2,photo_li,38.693,I,365,470.362,108.26,28,41,2025-04-03
NOLSM32521177,2,photo_li,46.562,I,365,468.983,108.519,28,42,2025-04-03
NOLSM32521178,2,photo_li,39.683,I,365,469.506,108.304,28,43,2025-04-03
NOLSM32521179,2,photo_li,38.155,I,365,476.315,108.108,28,44,2025-04-03
NOLSM32521180,2,photo_li,43.882,I,365,476.914,108.064,28,45,2025-04-03
NOLSM32521181,3,photo_li,35.765,I,365,464.429,107.978,28,46,2025-04-03
NOLSM32521182,3,photo_li,40.943,I,365,479.097,107.782,28,47,2025-04-03
NOLSM32521183,3,photo_li,45.545,I,365,478.501,107.906,28,48,2025-04-03
NOLSM32521184,3,photo_li,24.212,I,365,464.166,106.209,28,49,2025-04-03
NOLSM32521185,3,photo_li,36.626,I,365,478.028,106.994,28,50,2025-04-03
NOLSM32521186,3,photo_li,30.68,I,365,466.503,106.897,28,51,2025-04-03
NOLSM32521187,3,photo_li,40.659,I,365,471.482,108.02,28,52,2025-04-03
NOLSM32521188,3,photo_li,37.545,I,365,465.315,108.277,28,53,2025-04-03
NOLSM32521189,3,photo_li,24.741,I,365,464.95,106.14,28,54,2025-04-03
NOLSM32521190,2,photo_li,46.913,G,436,561.906,107.755,8,1,2025-04-03
NOLSM32521191,3,photo_li,33.619,I,365,517.422,109.538,8,2,2025-04-03
NOLSM32521192,1,photo_li,41.078,I,365,502.024,106.143,8,3,2025-04-03
NOLSM32521193,2,photo_li,17.612,H,405,496.132,107.1,8,4,2025-04-03
NOLSM32521194,3,photo_li,32.683,H,405,502.922,107.931,8,5,2025-04-03
NOLSM32521195,1,photo_li,38.072,H,405,515.284,108.137,8,6,2025-04-03
NOLSM32521196,2,photo_li,51.536,I,365,493.914,110.387,8,7,2025-04-03
NOLSM32521197,3,photo_li,62.287,I,365,515.992,108.212,8,8,2025-04-03
NOLSM32521198,1,photo_li,25.365,G,436,501.617,109.583,8,9,2025-04-03
NOLSM32521199,2,photo_li,41.466,H,405,523.582,104.717,8,10,2025-04-03
NOLSM32521200,3,photo_li,44.262,H,405,534.567,109.29,8,11,2025-04-03
NOLSM32521201,1,photo_li,54.531,G,436,540.178,106.403,8,12,2025-04-03
NOLSM32521202,2,photo_li,38.774,G,436,546.885,107.434,8,13,2025-04-03
NOLSM32521203,3,photo_li,50.673,I,365,517.634,107.6,8,14,2025-04-03
NOLSM32521204,1,photo_li,40.78,G,436,521.411,107.907,8,15,2025-04-03
NOLSM32521205,3,photo_li,54.533,H,405,524.342,107.742,8,16,2025-04-03
NOLSM32521206,1,photo_li,44.963,G,436,536.715,107.982,8,17,2025-04-03
NOLSM32521207,2,photo_li,46.144,I,365,518.836,105.86,8,18,2025-04-03
NOLSM32521208,3,photo_li,36.207,G,436,509.503,107.214,8,19,2025-04-03
NOLSM32521209,1,photo_li,35.346,G,436,509.479,106.492,8,20,2025-04-03
NOLSM32521210,3,photo_li,35.262,I,365,462.918,107.271,8,21,2025-04-03
NOLSM32521211,1,photo_li,52.372,H,405,508.483,110.164,8,22,2025-04-03
NOLSM32521212,2,photo_li,56.419,H,405,512.582,107.581,8,23,2025-04-03
NOLSM32521213,3,photo_li,46.039,G,436,525.96,108.41,8,24,2025-04-03
NOLSM32521214,1,photo_li,57.501,H,405,566.761,107.775,8,25,2025-04-03
NOLSM32521215,2,photo_li,55.911,H,405,517.159,109.693,8,26,2025-04-03
NOLSM32521216,3,photo_li,45.552,G,436,532.286,110.27,8,27,2025-04-03
NOLSM32521217,2,photo_li,52.101,H,405,518.658,108.889,28,1,2025-04-03
NOLSM32521218,3,photo_li,54.225,H,405,501.309,108.989,28,2,2025-04-03
NOLSM32521219,1,photo_li,54.971,H,405,505.85,108.111,28,3,2025-04-03
NOLSM32521220,2,photo_li,53.763,H,405,521.069,108.637,28,4,2025-04-03
NOLSM32521221,3,photo_li,57.898,H,405,518.764,108.735,28,5,2025-04-03
NOLSM32521222,1,photo_li,47.74,H,405,514.885,109.247,28,6,2025-04-03
NOLSM32521223,2,photo_li,48.012,H,405,511.096,109.281,28,7,2025-04-03
NOLSM32521224,3,photo_li,44.029,I,365,464.85,109.763,28,8,2025-04-03
NOLSM32521225,1,photo_li,54.879,I,365,478.854,109.132,28,9,2025-04-03
NOLSM32521226,2,photo_li,45.215,I,365,472.454,108.623,28,10,2025-04-03
NOLSM32521227,3,photo_li,41.912,I,365,474.536,108.737,28,11,2025-04-03
NOLSM32521228,1,photo_li,48.67,I,365,473.608,108.737,28,12,2025-04-03
NOLSM32521229,2,photo_li,46.829,I,365,478.563,108.399,28,13,2025-04-03
NOLSM32521230,3,photo_li,38.434,I,365,466.238,108.479,28,14,2025-04-03
NOLSM32521231,1,photo_li,46.593,I,365,475.205,108.512,28,15,2025-04-03
NOLSM32521232,2,photo_li,39.623,I,365,467.069,108.429,28,16,2025-04-03
NOLSM32521233,3,photo_li,38.336,I,365,470.415,107.797,28,17,2025-04-03
NOLSM32521234,1,photo_li,43.71,I,365,474.906,107.858,28,18,2025-04-03
NOLSM32521235,2,photo_li,35.64,I,365,464.586,107.969,28,19,2025-04-03
NOLSM32521236,3,photo_li,41.026,I,365,479.48,107.861,28,20,2025-04-03
NOLSM32521237,1,photo_li,45.74,I,365,478.513,107.805,28,21,2025-04-03
NOLSM32521238,2,photo_li,24.398,I,365,463.904,106.245,28,22,2025-04-03
NOLSM32521239,3,photo_li,36.499,I,365,477.954,106.705,28,23,2025-04-03
NOLSM32521240,1,photo_li,30.648,I,365,466.693,106.979,28,24,2025-04-03
NOLSM32521241,2,photo_li,40.282,I,365,471.485,108.113,28,25,2025-04-03
NOLSM32521242,3,photo_li,37.567,I,365,465.173,108.284,28,26,2025-04-03
NOLSM32521243,2,photo_li,24.794,I,365,465.041,106.101,28,27,2025-04-03
NOLSM32521244,1,photo_li,36.701,H,405,516.859,108.416,9,28,2025-04-04
NOLSM32521245,1,photo_li,38.67,H,405,514.985,108.066,9,29,2025-04-04
NOLSM32521246,1,photo_li,37.981,I,365,531.491,107.987,9,30,2025-04-04
NOLSM32521247,1,photo_li,32.472,G,436,505.76,106.429,9,31,2025-04-04
NOLSM32521248,1,photo_li,44.003,G,436,522.497,108.14,9,32,2025-04-04
NOLSM32521249,1,photo_li,53.704,G,436,515.436,109.808,9,33,2025-04-04
NOLSM32521250,1,photo_li,27.03,G,436,473.35,110.008,9,34,2025-04-04
NOLSM32521251,1,photo_li,39.203,G,436,521.483,106.207,9,35,2025-04-04
NOLSM32521252,1,photo_li,39.754,H,405,551.335,107.943,9,36,2025-04-04
NOLSM32521253,2,photo_li,41.95,I,365,567.609,108.407,9,37,2025-04-04
NOLSM32521254,2,photo_li,42.561,H,405,539.422,106.043,9,38,2025-04-04
NOLSM32521255,2,photo_li,52.811,I,365,527.809,108.457,9,39,2025-04-04
NOLSM32521256,2,photo_li,43.267,G,436,543.564,110.389,9,40,2025-04-04
NOLSM32521257,2,photo_li,41.158,I,365,526.857,108.182,9,41,2025-04-04
NOLSM32521258,2,photo_li,8.163,G,436,518.916,104.972,9,42,2025-04-04
NOLSM32521259,2,photo_li,37.478,I,365,506.482,108.585,9,43,2025-04-04
NOLSM32521260,2,photo_li,29.486,I,365,522.314,110.432,9,44,2025-04-04
NOLSM32521261,2,photo_li,23.867,I,365,559.569,105.709,9,45,2025-04-04
NOLSM32521262,3,photo_li,45.241,G,436,536.674,107.914,9,46,2025-04-04
NOLSM32521263,3,photo_li,47.281,I,365,505.521,107.002,9,47,2025-04-04
NOLSM32521264,3,photo_li,34.379,H,405,539.933,108.362,9,48,2025-04-04
NOLSM32521265,3,photo_li,29.479,I,365,514.027,108.162,9,49,2025-04-04
NOLSM32521266,3,photo_li,41.341,G,436,491.593,106.841,9,50,2025-04-04
NOLSM32521267,3,photo_li,33.847,G,436,497.596,106.507,9,51,2025-04-04
NOLSM32521268,3,photo_li,30.075,G,436,521.819,108.363,9,52,2025-04-04
NOLSM32521269,3,photo_li,76.329,H,405,495.454,109.164,9,53,2025-04-04
NOLSM32521270,3,photo_li,35.693,G,436,522.26,105.406,9,54,2025-04-04
NOLSM32521271,1,photo_li,35.697,I,365,475.102,106.912,29,28,2025-04-04
NOLSM32521272,1,photo_li,39.306,I,365,479.656,106.745,29,29,2025-04-04
NOLSM32521273,1,photo_li,30.251,I,365,464.901,107.072,29,30,2025-04-04
NOLSM32521274,1,photo_li,35.099,I,365,472.939,106.744,29,31,2025-04-04
NOLSM32521275,1,photo_li,33.397,I,365,476.141,106.577,29,32,2025-04-04
NOLSM32521276,1,photo_li,23.131,I,365,466.993,105.657,29,33,2025-04-04
NOLSM32521277,1,photo_li,29.183,I,365,470.754,105.803,29,34,2025-04-04
NOLSM32521278,1,photo_li,32.258,I,365,480.602,105.681,29,35,2025-04-04
NOLSM32521279,1,photo_li,20.074,I,365,469.553,104.828,29,36,2025-04-04
NOLSM32521280,2,photo_li,25.176,I,365,474.503,104.633,29,37,2025-04-04
NOLSM32521281,2,photo_li,19.007,I,365,466.872,104.483,29,38,2025-04-04
NOLSM32521282,2,photo_li,17.839,I,365,467.593,104.537,29,39,2025-04-04
NOLSM32521283,2,photo_li,23.807,I,365,469.096,104.963,29,40,2025-04-04
NOLSM32521284,2,photo_li,34.457,I,365,485.041,105.781,29,41,2025-04-04
NOLSM32521285,2,photo_li,28.831,I,365,469.3,106.356,29,42,2025-04-04
NOLSM32521286,2,photo_li,29.678,I,365,473.617,105.924,29,43,2025-04-04
NOLSM32521287,2,photo_li,19.928,I,365,463.687,105.39,29,44,2025-04-04
NOLSM32521288,2,photo_li,36.265,I,365,480.207,106.606,29,45,2025-04-04
NOLSM32521289,3,photo_li,35.212,I,365,470.529,107.272,29,46,2025-04-04
NOLSM32521290,3,photo_li,42.692,I,365,485.01,107.449,29,47,2025-04-04
NOLSM32521291,3,photo_li,38.151,I,365,483.636,106.918,29,48,2025-04-04
NOLSM32521292,3,photo_li,34.787,I,365,474.231,106.726,29,49,2025-04-04
NOLSM32521293,3,photo_li,35.682,I,365,478.444,106.492,29,50,2025-04-04
NOLSM32521294,3,photo_li,39.773,I,365,486.268,106.306,29,51,2025-04-04
NOLSM32521295,3,photo_li,32.16,I,365,474.439,106.118,29,52,2025-04-04
NOLSM32521296,3,photo_li,20.764,I,365,465.946,105.048,29,53,2025-04-04
NOLSM32521297,3,photo_li,31.725,I,365,481.728,105.624,29,54,2025-04-04
NOLSM32521298,1,photo_li,36.676,H,405,516.589,108.335,9,1,2025-04-04
NOLSM32521299,2,photo_li,38.999,H,405,514.951,108.033,9,2,2025-04-04
NOLSM32521300,3,photo_li,37.678,I,365,531.265,108.034,9,3,2025-04-04
NOLSM32521301,1,photo_li,32.673,G,436,505.918,106.209,9,4,2025-04-04
NOLSM32521302,2,photo_li,44.117,G,436,522.484,108.201,9,5,2025-04-04
NOLSM32521303,3,photo_li,53.602,G,436,515.394,109.738,9,6,2025-04-04
NOLSM32521304,1,photo_li,26.903,G,436,473.262,109.924,9,7,2025-04-04
NOLSM32521305,3,photo_li,39.345,G,436,521.694,106.11,9,8,2025-04-04
NOLSM32521306,1,photo_li,39.795,H,405,551.405,108.025,9,9,2025-04-04
NOLSM32521307,2,photo_li,42.294,I,365,567.622,108.27,9,10,2025-04-04
NOLSM32521308,3,photo_li,42.569,H,405,539.335,106.036,9,11,2025-04-04
NOLSM32521309,1,photo_li,52.757,I,365,527.749,108.16,9,12,2025-04-04
NOLSM32521310,2,photo_li,43.111,G,436,543.533,110.229,9,13,2025-04-04
NOLSM32521311,3,photo_li,40.831,I,365,527.063,108.293,9,14,2025-04-04
NOLSM32521312,1,photo_li,8.074,G,436,518.927,104.899,9,15,2025-04-04
NOLSM32521313,2,photo_li,37.638,I,365,506.344,108.651,9,16,2025-04-04
NOLSM32521314,3,photo_li,29.558,I,365,522.281,110.342,9,17,2025-04-04
NOLSM32521315,1,photo_li,23.931,I,365,559.464,105.737,9,18,2025-04-04
NOLSM32521316,2,photo_li,45.1,G,436,536.616,108.032,9,19,2025-04-04
NOLSM32521317,3,photo_li,47.161,I,365,505.4,106.896,9,20,2025-04-04
NOLSM32521318,1,photo_li,34.253,H,405,539.747,108.254,9,21,2025-04-04
NOLSM32521319,2,photo_li,29.466,I,365,514.183,108.135,9,22,2025-04-04
NOLSM32521320,3,photo_li,41.247,G,436,491.986,106.902,9,23,2025-04-04
NOLSM32521321,2,photo_li,33.84,G,436,497.546,106.39,9,24,2025-04-04
NOLSM32521322,3,photo_li,29.977,G,436,522.071,108.344,9,25,2025-04-04
NOLSM32521323,1,photo_li,76.233,H,405,495.522,109.068,9,26,2025-04-04
NOLSM32521324,2,photo_li,35.545,G,436,522.216,105.262,9,27,2025-04-04
NOLSM32521325,3,photo_li,35.745,I,365,475.043,107.024,29,1,2025-04-04
NOLSM32521326,1,photo_li,39.406,I,365,479.361,107.104,29,2,2025-04-04
NOLSM32521327,2,photo_li,30.287,I,365,464.809,107.083,29,3,2025-04-04
NOLSM32521328,3,photo_li,34.962,I,365,473.054,106.887,29,4,2025-04-04
NOLSM32521329,1,photo_li,33.331,I,365,476.104,106.365,29,5,2025-04-04
NOLSM32521330,2,photo_li,23.059,I,365,467.16,105.802,29,6,2025-04-04
NOLSM32521331,3,photo_li,29.36,I,365,470.769,106.027,29,7,2025-04-04
NOLSM32521332,1,photo_li,32.128,I,365,480.782,105.515,29,8,2025-04-04
NOLSM32521333,2,photo_li,20.039,I,365,469.646,105.045,29,9,2025-04-04
NOLSM32521334,3,photo_li,25.105,I,365,474.378,104.535,29,10,2025-04-04
NOLSM32521335,1,photo_li,19.067,I,365,466.924,104.345,29,11,2025-04-04
NOLSM32521336,2,photo_li,17.778,I,365,467.538,104.519,29,12,2025-04-04
NOLSM32521337,3,photo_li,23.82,I,365,468.859,104.782,29,13,2025-04-04
NOLSM32521338,1,photo_li,34.525,I,365,484.953,105.576,29,14,2025-04-04
NOLSM32521339,2,photo_li,28.704,I,365,469.002,106.248,29,15,2025-04-04
NOLSM32521340,1,photo_li,29.792,I,365,473.564,106.106,29,16,2025-04-04
NOLSM32521341,2,photo_li,19.937,I,365,463.726,105.364,29,17,2025-04-04
NOLSM32521342,3,photo_li,36.299,I,365,480.321,106.628,29,18,2025-04-04
NOLSM32521343,1,photo_li,35.247,I,365,470.554,107.292,29,19,2025-04-04
NOLSM32521344,2,photo_li,42.861,I,365,484.889,107.275,29,20,2025-04-04
NOLSM32521345,3,photo_li,38.156,I,365,483.601,106.571,29,21,2025-04-04
NOLSM32521346,1,photo_li,34.72,I,365,474.447,106.928,29,22,2025-04-04
NOLSM32521347,3,photo_li,35.611,I,365,478.439,106.654,29,23,2025-04-04
NOLSM32521348,1,photo_li,39.642,I,365,486.304,106.259,29,24,2025-04-04
NOLSM32521349,3,photo_li,32.209,I,365,474.592,106.067,29,25,2025-04-04
NOLSM32521350,1,photo_li,20.889,I,365,466.017,105.012,29,26,2025-04-04
NOLSM32521351,2,photo_li,32.0,I,365,481.652,105.469,29,27,2025-04-04
NOLSM32521352,1,photo_li,26.309,I,365,509.629,107.168,10,28,2025-04-12
NOLSM32521353,1,photo_li,55.037,H,405,522.998,105.235,10,29,2025-04-12
NOLSM32521354,1,photo_li,55.438,I,365,508.43,108.272,10,30,2025-04-12
NOLSM32521355,1,photo_li,29.189,G,436,548.085,108.214,10,31,2025-04-12
NOLSM32521356,1,photo_li,50.263,I,365,547.022,107.948,10,32,2025-04-12
NOLSM32521357,1,photo_li,51.4,G,436,520.68,110.059,10,33,2025-04-12
NOLSM32521358,1,photo_li,51.654,H,405,542.002,108.243,10,34,2025-04-12
NOLSM32521359,1,photo_li,37.946,G,436,463.92,110.096,10,35,2025-04-12
NOLSM32521360,1,photo_li,37.273,I,365,487.644,107.03,10,36,2025-04-12
NOLSM32521361,2,photo_li,51.63,G,436,479.479,108.566,10,37,2025-04-12
NOLSM32521362,2,photo_li,28.041,G,436,512.874,106.113,10,38,2025-04-12
NOLSM32521363,2,photo_li,36.13,I,365,506.648,108.356,10,39,2025-04-12
NOLSM32521364,2,photo_li,31.68,G,436,536.246,107.462,10,40,2025-04-12
NOLSM32521365,2,photo_li,28.542,H,405,527.561,109.209,10,41,2025-04-12
NOLSM32521366,2,photo_li,73.605,G,436,543.948,106.9,10,42,2025-04-12
NOLSM32521367,2,photo_li,32.554,G,436,499.733,108.698,10,43,2025-04-12
NOLSM32521368,2,photo_li,41.404,H,405,515.688,107.741,10,44,2025-04-12
NOLSM32521369,2,photo_li,42.069,I,365,546.714,106.14,10,45,2025-04-12
NOLSM32521370,3,photo_li,49.304,I,365,509.217,106.71,10,46,2025-04-12
NOLSM32521371,3,photo_li,42.704,G,436,549.072,108.988,10,47,2025-04-12
NOLSM32521372,3,photo_li,35.773,H,405,541.398,107.245,10,48,2025-04-12
NOLSM32521373,3,photo_li,47.344,I,365,488.329,108.512,10,49,2025-04-12
NOLSM32521374,3,photo_li,27.854,I,365,509.357,105.607,10,50,2025-04-12
NOLSM32521375,3,photo_li,49.709,G,436,483.488,108.441,10,51,2025-04-12
NOLSM32521376,3,photo_li,53.878,H,405,467.797,107.481,10,52,2025-04-12
NOLSM32521377,3,photo_li,44.378,H,405,522.485,108.78,10,53,2025-04-12
NOLSM32521378,3,photo_li,37.295,I,365,506.728,106.548,10,54,2025-04-12
NOLSM32521379,1,photo_li,33.468,I,365,478.593,106.095,30,28,2025-04-12
NOLSM32521380,1,photo_li,29.645,I,365,473.741,106.147,30,29,2025-04-12
NOLSM32521381,1,photo_li,24.694,I,365,474.718,104.968,30,30,2025-04-12
NOLSM32521382,1,photo_li,27.677,I,365,476.491,105.034,30,31,2025-04-12
NOLSM32521383,1,photo_li,23.213,I,365,474.409,104.652,30,32,2025-04-12
NOLSM32521384,1,photo_li,25.355,I,365,470.802,105.425,30,33,2025-04-12
NOLSM32521385,1,photo_li,32.348,I,365,482.532,105.434,30,34,2025-04-12
NOLSM32521386,1,photo_li,23.381,I,365,465.561,105.647,30,35,2025-04-12
NOLSM32521387,1,photo_li,26.113,I,365,472.797,104.988,30,36,2025-04-12
NOLSM32521388,2,photo_li,25.266,I,365,474.698,105.242,30,37,2025-04-12
NOLSM32521389,2,photo_li,17.025,I,365,461.341,105.213,30,38,2025-04-12
NOLSM32521390,2,photo_li,33.232,I,365,478.559,106.045,30,39,2025-04-12
NOLSM32521391,2,photo_li,27.453,I,365,470.455,105.938,30,40,2025-04-12
NOLSM32521392,2,photo_li,21.722,I,365,470.26,105.135,30,41,2025-04-12
NOLSM32521393,2,photo_li,24.901,I,365,468.402,105.278,30,42,2025-04-12
NOLSM32521394,2,photo_li,23.933,I,365,476.164,104.565,30,43,2025-04-12
NOLSM32521395,2,photo_li,17.395,I,365,467.07,104.497,30,44,2025-04-12
NOLSM32521396,2,photo_li,24.375,I,365,473.169,104.451,30,45,2025-04-12
NOLSM32521397,3,photo_li,27.82,I,365,484.424,104.58,30,46,2025-04-12
NOLSM32521398,3,photo_li,32.778,I,365,471.278,106.449,30,47,2025-04-12
NOLSM32521399,3,photo_li,27.141,I,365,474.608,105.407,30,48,2025-04-12
NOLSM32521400,3,photo_li,26.384,I,365,473.137,105.34,30,49,2025-04-12
NOLSM32521401,3,photo_li,33.892,I,365,485.091,105.531,30,50,2025-04-12
NOLSM32521402,3,photo_li,27.502,I,365,474.397,105.432,30,51,2025-04-12
NOLSM32521403,3,photo_li,39.576,I,365,471.318,107.983,30,52,2025-04-12
NOLSM32521404,3,photo_li,32.327,I,365,475.656,105.988,30,53,2025-04-12
NOLSM32521405,3,photo_li,44.278,I,365,488.993,106.637,30,54,2025-04-12
NOLSM32521406,3,photo_li,26.454,I,365,509.746,107.203,10,1,2025-04-12
NOLSM32521407,1,photo_li,54.877,H,405,522.869,105.171,10,2,2025-04-12
NOLSM32521408,2,photo_li,55.43,I,365,508.48,108.26,10,3,2025-04-12
NOLSM32521409,3,photo_li,29.187,G,436,547.951,108.137,10,4,2025-04-12
NOLSM32521410,1,photo_li,50.561,I,365,546.963,107.927,10,5,2025-04-12
NOLSM32521411,3,photo_li,51.251,G,436,520.833,110.014,10,6,2025-04-12
NOLSM32521412,1,photo_li,51.931,H,405,541.939,108.196,10,7,2025-04-12
NOLSM32521413,2,photo_li,38.035,G,436,463.836,109.89,10,8,2025-04-12
NOLSM32521414,3,photo_li,37.269,I,365,487.812,107.337,10,9,2025-04-12
NOLSM32521415,1,photo_li,51.556,G,436,479.574,108.548,10,10,2025-04-12
NOLSM32521416,3,photo_li,27.937,G,436,512.67,106.118,10,11,2025-04-12
NOLSM32521417,2,photo_li,35.983,I,365,506.569,108.437,10,12,2025-04-12
NOLSM32521418,3,photo_li,31.586,G,436,536.355,107.481,10,13,2025-04-12
NOLSM32521419,1,photo_li,28.675,H,405,527.453,108.983,10,14,2025-04-12
NOLSM32521420,2,photo_li,73.665,G,436,544.034,106.8,10,15,2025-04-12
NOLSM32521421,3,photo_li,32.741,G,436,499.652,108.995,10,16,2025-04-12
NOLSM32521422,1,photo_li,41.326,H,405,515.5,107.763,10,17,2025-04-12
NOLSM32521423,2,photo_li,42.059,I,365,546.8,106.24,10,18,2025-04-12
NOLSM32521424,3,photo_li,49.27,I,365,509.11,106.605,10,19,2025-04-12
NOLSM32521425,1,photo_li,43.0,G,436,549.308,108.945,10,20,2025-04-12
NOLSM32521426,2,photo_li,35.436,H,405,541.535,107.22,10,21,2025-04-12
NOLSM32521427,3,photo_li,47.091,I,365,488.259,108.607,10,22,2025-04-12
NOLSM32521428,1,photo_li,27.908,I,365,509.383,105.757,10,23,2025-04-12
NOLSM32521429,2,photo_li,49.851,G,436,483.336,108.481,10,24,2025-04-12
NOLSM32521430,3,photo_li,53.963,H,405,467.846,107.572,10,25,2025-04-12
NOLSM32521431,1,photo_li,44.313,H,405,522.352,108.568,10,26,2025-04-12
NOLSM32521432,2,photo_li,37.085,I,365,506.635,106.59,10,27,2025-04-12
NOLSM32521433,3,photo_li,33.562,I,365,478.691,105.918,30,1,2025-04-12
NOLSM32521434,1,photo_li,29.821,I,365,473.73,106.04,30,2,2025-04-12
NOLSM32521435,2,photo_li,24.786,I,365,474.778,104.943,30,3,2025-04-12
NOLSM32521436,3,photo_li,27.746,I,365,476.388,104.988,30,4,2025-04-12
NOLSM32521437,1,photo_li,23.133,I,365,474.363,104.612,30,5,2025-04-12
NOLSM32521438,2,photo_li,25.456,I,365,471.082,105.528,30,6,2025-04-12
NOLSM32521439,3,photo_li,32.337,I,365,482.598,105.536,30,7,2025-04-12
