No_Die,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Lot_Num,Wafer_Num,Datetime,lithography_Chamber,Process 2-1,Line_CD,UV_type,Wavelength,Resolution,Energy_Exposure,Etching_Chamber,Process 3,Thin F4,Thin F3,Thin F2,Thin F1,Temp_Etching,Source_Power,Selectivity,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Ox_Chamber,process,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,Target,Error_message,group_id,error_class,wafer_map_truncated,oxidation_sentinel_flag,photo_softbake_sentinel_flag,photo_litho_sentinel_flag,etching_sentinel_flag,ion_implant_sentinel_flag,any_process_sentinel_flag,oxidation_rate_nm_per_min,oxid_thickness_spec_gap,oxid_below_spec,cd_resolution_ratio,exposure_energy_per_cd_nm,line_cd_band_gap,line_cd_out_of_band,total_etch_removal,etch_rate_stage1,etch_rate_stage2,etch_rate_stage3,total_flux_60_480,anneal_temp_diff
NOLSM32518499,2,Photo,0.591,13.679,15.052,20.159,202.741,90.133,498.354,4059.944,5099.519,5.004,93.533,29.92,17,13,2025-03-03,3,photo_li,46.925,H,405,507.064,108.792,1,Etching,360.0,1583.0,3662.0,5704.0,72.482,50.764,0.963,1,Implantation,1.63e+16,1.38e+17,7.54e+17,3.01e+17,6e+17,31501.272,102.688,910.0,153,3,Oxidation,dry,1190.99,O2,36.94,0.17,117,698.43,123,none,17_13,none,False,False,False,False,False,False,False,5.969487179487179,1.57000000000005,1,0.09254255873025889,2.3184230154501866,0.0,0,5344.0,2042.0,2079.0,1223.0,1.2093e+18,757.0
NOLSM32518500,3,Photo,1.961,14.53,14.982,19.979,202.982,90.104,499.52,3974.236,5006.91,4.907,93.287,29.877,17,14,2025-03-03,1,photo_li,48.157,G,436,503.062,109.014,1,Etching,337.0,1434.0,3645.0,5727.0,71.638,50.374,1.108,1,Implantation,9290000000000000.0,1.65e+17,2.95e+17,3e+17,6e+17,30659.055,103.445,922.0,153,3,Oxidation,dry,1188.73,O2,35.46,0.21,127,702.98,77,none,17_14,none,False,False,False,False,False,False,False,5.535275590551182,-2.980000000000018,0,0.09572776317829611,2.263720746724256,0.0,0,5390.0,2082.0,2211.0,1097.0,7.6929e+17,769.0
NOLSM32518501,3,Photo,1.257,15.054,14.888,20.064,201.47,89.84,505.83,3996.555,4998.341,5.118,92.644,29.845,17,15,2025-03-03,2,photo_li,17.504,H,405,513.613,107.343,2,Etching,506.0,1384.0,3621.0,5718.0,71.854,51.47,1.089,2,Implantation,1.68e+16,1.26e+17,1.1e+18,3.01e+17,6e+17,31542.375,100.32,905.0,151,3,Oxidation,wet,1011.95,H2O,34.33,0.13,101,705.01,42,none,17_15,none,False,False,False,False,False,False,False,6.98029702970297,-5.009999999999991,0,0.03408013426451433,6.132484003656307,7.495999999999999,1,5212.0,2097.0,2237.0,878.0,1.5438e+18,754.0
NOLSM32518502,3,Photo,1.023,18.142,15.187,19.921,199.456,90.255,495.025,4094.536,4910.53,4.957,90.198,29.931,17,16,2025-03-03,3,photo_li,26.262,I,365,476.843,108.364,3,Etching,435.0,1509.0,3654.0,5751.0,70.836,50.371,1.052,3,Implantation,1.36e+16,1.46e+17,4.77e+17,3e+17,6e+17,31487.167,102.434,885.0,154,3,Oxidation,dry,1259.73,O2,37.66,0.13,145,720.73,89,none,17_16,none,False,False,False,False,False,False,False,4.970551724137931,-20.730000000000018,0,0.05507473109597918,4.126266087883634,0.0,0,5316.0,2097.0,2145.0,1074.0,9.366e+17,731.0
NOLSM32518503,1,Photo,1.42,15.76,14.923,20.057,194.287,90.058,498.554,3966.858,5018.425,5.016,94.025,29.952,17,17,2025-03-03,1,photo_li,57.078,G,436,510.848,108.845,3,Etching,337.0,1498.0,3639.0,5729.0,71.266,50.386,0.969,3,Implantation,1.64e+16,4.65e+16,2.58e+17,3.01e+17,6e+17,31179.314,103.521,904.0,153,1,Oxidation,dry,1132.41,O2,34.57,0.16,103,716.16,78,none,17_17,none,False,False,False,False,False,False,False,6.953009708737864,-16.159999999999968,0,0.11173186544725633,1.9069518903955989,2.078000000000003,1,5392.0,2090.0,2141.0,1161.0,6.219e+17,751.0
NOLSM32518504,1,Photo,1.421,14.145,15.111,19.971,197.265,89.894,501.526,3961.698,4985.515,5.108,89.696,29.871,17,18,2025-03-03,3,photo_li,56.035,H,405,476.609,108.497,1,Etching,268.0,1372.0,3673.0,5694.0,70.645,50.687,0.978,1,Implantation,9250000000000000.0,8.4e+16,1.06e+18,2.99e+17,6e+17,32292.317,100.478,904.0,158,1,Oxidation,wet,1130.21,H2O,33.18,0.31,129,716.37,69,none,17_18,none,False,False,False,False,False,False,False,5.553255813953489,-16.370000000000005,0,0.11757016757971418,1.9362362808958689,1.0349999999999966,1,5426.0,2021.0,2301.0,1104.0,1.45225e+18,746.0
NOLSM32518505,2,Photo,1.569,11.227,15.217,20.11,197.183,89.884,500.945,4053.81,4980.689,4.848,91.263,30.229,17,19,2025-03-03,1,photo_li,22.405,I,365,503.722,105.234,1,Etching,398.0,1479.0,3668.0,5716.0,68.239,50.408,0.974,1,Implantation,9530000000000000.0,8.47e+16,5.91e+17,3.01e+17,6e+17,31684.271,101.657,905.0,156,1,Oxidation,dry,1081.43,O2,35.98,0.38,133,714.03,122,none,17_19,none,False,False,False,False,False,False,False,5.368646616541353,-14.029999999999973,0,0.044478899075283594,4.696898013836197,2.594999999999999,1,5318.0,2048.0,2189.0,1081.0,9.8623e+17,749.0
NOLSM32518506,2,Photo,0.961,17.421,14.959,20.013,202.513,90.148,500.933,4135.833,5099.532,4.864,92.605,30.053,17,20,2025-03-03,3,photo_li,30.131,G,436,534.464,109.471,3,Etching,435.0,1556.0,3665.0,5689.0,73.009,51.205,0.919,3,Implantation,1.2e+16,1.04e+17,7.73e+17,3.02e+17,6e+17,31473.423,102.823,903.0,155,1,Oxidation,dry,1181.73,O2,35.58,0.07,146,717.03,161,none,17_20,none,False,False,False,False,False,False,False,4.911164383561644,-17.029999999999973,0,0.05637610765177822,3.6331684975606517,0.0,0,5254.0,2024.0,2109.0,1121.0,1.191e+18,748.0
NOLSM32518507,3,Photo,0.946,13.33,15.019,19.951,202.377,90.045,503.407,4116.722,4983.657,4.949,92.903,30.142,17,21,2025-03-03,1,photo_li,28.284,H,405,547.997,107.952,3,Etching,337.0,1319.0,3656.0,5714.0,71.232,51.543,1.087,3,Implantation,1.24e+16,8.14e+16,5.93e+17,2.99e+17,6e+17,32007.07,99.769,899.0,157,1,Oxidation,dry,862.18,O2,28.94,0.16,56,704.03,68,none,17_21,none,False,False,False,False,False,False,False,12.571964285714285,-4.029999999999973,0,0.05161342124135716,3.8167161646160372,0.0,0,5377.0,2058.0,2337.0,982.0,9.858e+17,742.0
NOLSM32518508,3,Photo,1.722,13.422,15.097,20.237,199.282,90.16,500.7,4041.027,4968.521,4.833,93.802,30.137,17,22,2025-03-03,2,photo_li,41.879,I,365,496.384,108.276,2,Etching,207.0,1517.0,3613.0,5723.0,70.342,50.758,1.073,2,Implantation,1.8e+16,9.52e+16,6.15e+17,3e+17,6e+17,31068.396,101.854,903.0,152,1,Oxidation,wet,1067.27,H2O,40.51,0.35,112,699.48,46,none,17_22,none,False,False,False,False,False,False,False,6.245357142857143,0.5199999999999818,1,0.08436815046415677,2.58544855416796,0.0,0,5516.0,2110.0,2096.0,1310.0,1.0282e+18,751.0
NOLSM32518509,3,Photo,1.514,15.95,14.98,19.83,206.362,89.969,503.196,4084.076,4910.992,4.893,91.379,29.971,17,23,2025-03-03,3,photo_li,48.861,G,436,494.862,107.197,1,Etching,298.0,1575.0,3682.0,5737.0,71.566,51.304,1.169,1,Implantation,1.68e+16,1.08e+17,5.69e+17,3e+17,6e+17,31559.902,102.759,894.0,157,1,Oxidation,dry,1030.32,O2,36.85,-0.03,181,699.39,89,none,17_23,none,False,True,False,False,False,False,True,3.8640331491712705,0.6100000000000136,1,0.09873661748123719,2.1939174392664906,0.0,0,5439.0,2055.0,2107.0,1277.0,9.938e+17,737.0
NOLSM32518510,1,Photo,0.929,18.778,15.149,20.136,203.277,89.922,500.667,4053.495,5009.11,5.042,93.494,30.113,17,24,2025-03-03,1,photo_li,56.014,I,365,534.782,107.176,1,Etching,511.0,1487.0,3674.0,5688.0,72.045,51.1,1.144,1,Implantation,1.35e+16,3.97e+16,4.45e+17,2.99e+17,6e+17,32335.224,104.105,902.0,154,2,Oxidation,dry,1114.69,O2,33.35,0.08,118,690.88,121,none,17_24,none,False,False,False,False,False,False,False,5.854915254237288,9.120000000000005,1,0.10474174523450677,1.9133787981576034,1.014000000000003,1,5177.0,2014.0,2187.0,976.0,7.972e+17,748.0
NOLSM32518511,1,Photo,1.25,11.088,15.007,19.864,206.514,89.978,499.75,4063.735,5055.333,5.383,91.569,29.889,17,25,2025-03-03,3,photo_li,30.867,H,405,515.555,107.287,3,Etching,291.0,1623.0,3667.0,5730.0,72.029,50.693,0.957,3,Implantation,1.32e+16,1.48e+17,5.52e+17,3e+17,6e+17,32053.243,103.473,899.0,159,2,Oxidation,dry,1096.22,O2,31.42,0.03,154,716.1,123,none,17_25,none,False,False,False,False,False,False,False,4.65,-16.100000000000023,0,0.05987140072349217,3.475783198885541,0.0,0,5439.0,2063.0,2044.0,1332.0,1.0132e+18,740.0
NOLSM32518512,2,Photo,1.597,17.267,14.708,20.044,194.493,89.901,500.03,4054.649,5027.825,4.939,90.979,30.004,17,26,2025-03-03,1,photo_li,31.107,I,365,529.453,108.588,3,Etching,630.0,1205.0,3647.0,5706.0,70.736,50.828,1.105,3,Implantation,1.47e+16,3.94e+16,4.87e+17,3.02e+17,6e+17,31181.559,102.536,902.0,149,2,Oxidation,wet,1089.35,H2O,30.76,0.22,168,700.46,77,none,17_26,none,False,False,False,False,False,False,False,4.1694047619047625,-0.4600000000000364,0,0.05875309045373244,3.4907898543736136,0.0,0,5076.0,2059.0,2442.0,575.0,8.431e+17,753.0
NOLSM32518513,2,Photo,0.673,16.256,15.054,20.076,199.371,89.955,501.305,4063.589,5055.586,5.312,91.309,30.145,17,27,2025-03-03,2,photo_li,37.868,G,436,486.347,108.168,2,Etching,343.0,1589.0,3672.0,5702.0,71.545,51.613,0.88,2,Implantation,6220000000000000.0,1.18e+17,8.26e+17,3.02e+17,6e+17,32463.856,103.404,900.0,153,2,Oxidation,dry,1141.98,O2,27.2,0.17,152,707.8,129,none,17_27,none,False,False,False,False,False,False,False,4.656578947368421,-7.7999999999999545,0,0.07786210257285436,2.8564487165944863,0.0,0,5359.0,2030.0,2083.0,1246.0,1.25222e+18,747.0
NOLSM32518514,3,Photo,1.544,16.905,14.886,19.928,205.098,89.814,505.512,4035.462,5131.6,5.03,93.831,30.02,18,28,2025-03-04,1,photo_li,25.639,G,436,542.743,106.21,1,Etching,98.0,1370.0,3614.0,5683.0,68.766,51.686,1.078,1,Implantation,1.71e+16,3660000000000000.0,2470000000000000.0,3e+17,6e+17,32203.328,99.909,912.0,150,3,Oxidation,dry,870.99,O2,36.77,0.22,195,688.4,48,none,18_28,none,False,False,False,False,False,False,False,3.5302564102564102,11.600000000000023,1,0.04723966960421414,4.1425172588634505,0.0,0,5585.0,2069.0,2244.0,1272.0,3.2323e+17,762.0
NOLSM32518515,3,Photo,0.694,16.406,15.432,19.977,204.975,89.884,505.048,3952.675,5125.349,5.204,92.271,30.114,18,29,2025-03-04,1,photo_li,22.304,G,436,559.413,107.643,2,Etching,183.0,1346.0,3615.0,5711.0,68.958,50.629,1.041,2,Implantation,1.72e+16,1649999999999999.8,3.47e+17,2.99e+17,6e+17,32196.29,101.513,913.0,152,3,Oxidation,dry,888.02,O2,22.16,0.16,199,690.93,36,none,18_29,none,False,False,False,False,False,False,False,3.472010050251256,9.07000000000005,1,0.03987036411381215,4.826174677187948,2.6960000000000015,1,5528.0,2096.0,2269.0,1163.0,6.6485e+17,761.0
NOLSM32518516,3,Photo,0.947,17.068,15.201,19.903,201.861,90.048,501.924,3972.186,5046.113,5.042,91.96,29.77,18,30,2025-03-04,1,photo_li,19.434,G,436,554.594,107.377,3,Etching,195.0,1396.0,3628.0,5704.0,70.353,51.017,0.965,3,Implantation,8800000000000000.0,1.09e+16,971000000000000.0,3.01e+17,6e+17,32199.505,102.715,915.0,154,3,Oxidation,dry,888.08,O2,22.19,0.11,215,704.81,30,none,18_30,none,False,False,False,False,False,False,False,3.2781860465116277,-4.809999999999945,0,0.03504185043473244,5.525213543274672,5.565999999999999,1,5509.0,2076.0,2232.0,1201.0,3.21671e+17,761.0
NOLSM32518517,3,Photo,0.86,16.767,15.037,19.829,201.017,90.057,500.918,4017.322,5024.824,5.087,91.436,29.998,18,31,2025-03-04,1,photo_li,29.34,G,436,557.053,107.561,1,Etching,183.0,1378.0,3630.0,5689.0,70.982,51.094,1.157,1,Implantation,1.21e+16,6470000000000000.0,6.18e+17,2.98e+17,6e+17,32197.317,102.423,915.0,154,3,Oxidation,dry,885.46,O2,22.35,0.24,32,708.13,15,none,18_31,none,False,False,False,False,False,False,False,22.1290625,-8.129999999999995,0,0.05267003319253285,3.666019086571234,0.0,0,5506.0,2059.0,2252.0,1195.0,9.3457e+17,761.0
NOLSM32518518,3,Photo,0.632,16.732,15.008,20.018,199.726,90.053,499.794,4072.964,4995.308,4.895,90.925,30.013,18,32,2025-03-04,1,photo_li,13.649,G,436,553.656,107.257,2,Etching,152.0,1420.0,3636.0,5717.0,71.331,51.087,1.094,2,Implantation,5720000000000000.0,4.6e+16,2.83e+17,3.01e+17,6e+17,32198.832,103.039,912.0,154,3,Oxidation,dry,889.7,O2,22.18,0.21,31,712.62,24,none,18_32,none,False,False,False,False,False,False,False,22.98774193548387,-12.620000000000005,0,0.02465249179996243,7.858231372261705,11.351,1,5565.0,2081.0,2216.0,1268.0,6.3572e+17,758.0
NOLSM32518519,3,Photo,1.195,16.373,15.069,20.054,199.261,90.204,499.003,4085.028,4979.639,5.042,90.831,30.015,18,33,2025-03-04,1,photo_li,19.54,G,436,553.084,107.763,3,Etching,150.0,1329.0,3637.0,5708.0,71.325,51.017,1.06,3,Implantation,1.46e+16,1.46e+17,5.11e+17,2.98e+17,6e+17,32200.179,102.789,913.0,154,3,Oxidation,dry,882.43,O2,21.97,0.26,31,712.37,33,none,18_33,none,False,False,False,False,False,False,False,22.97967741935484,-12.370000000000005,0,0.03532917242227221,5.514994882292734,5.460000000000001,1,5558.0,2071.0,2308.0,1179.0,9.696e+17,759.0
NOLSM32518520,3,Photo,1.074,16.808,15.185,20.005,198.686,90.007,498.801,4044.996,4972.028,4.983,91.022,30.046,18,34,2025-03-04,1,photo_li,29.53,G,436,550.887,108.318,1,Etching,62.0,1418.0,3634.0,5732.0,71.201,51.299,1.041,1,Implantation,8870000000000000.0,7780000000000000.0,2.55e+17,3e+17,6e+17,32202.757,102.958,917.0,154,3,Oxidation,dry,885.87,O2,22.25,0.19,33,712.42,15,none,18_34,none,False,False,False,False,False,False,False,21.588484848484846,-12.419999999999959,0,0.05360445971678403,3.668066373179817,0.0,0,5670.0,2098.0,2216.0,1356.0,5.7165e+17,763.0
NOLSM32518521,3,Photo,1.181,17.155,14.856,19.981,199.241,89.952,499.309,4010.085,4982.02,4.939,90.564,29.924,18,35,2025-03-04,1,photo_li,17.434,G,436,548.675,107.907,2,Etching,143.0,1415.0,3636.0,5701.0,71.276,51.304,0.981,2,Implantation,1.57e+16,1.23e+17,1763661790.877,3.01e+17,6e+17,32198.288,103.455,912.0,155,3,Oxidation,dry,880.17,O2,22.25,0.4,33,713.75,9,none,18_35,none,False,False,False,False,False,False,False,21.62878787878788,-13.75,0,0.03177473003143938,6.189457382126878,7.565999999999999,1,5558.0,2065.0,2221.0,1272.0,4.397000017636618e+17,757.0
NOLSM32518522,3,Photo,1.172,16.674,14.825,20.2,197.701,90.025,497.786,3956.686,4945.59,4.958,90.566,30.026,18,36,2025-03-04,1,photo_li,17.532,G,436,547.187,107.547,3,Etching,113.0,1413.0,3638.0,5726.0,71.385,51.055,0.889,3,Implantation,1.66e+16,6.66e+16,9.93e+17,2.99e+17,6e+17,32200.252,102.493,908.0,154,3,Oxidation,dry,882.45,O2,22.07,0.2,32,713.68,24,none,18_36,none,False,False,False,False,False,False,False,22.3025,-13.67999999999995,0,0.032040234874001025,6.134325804243669,7.468,1,5613.0,2088.0,2225.0,1300.0,1.3752e+18,754.0
NOLSM32518523,3,Photo,0.68,17.562,14.933,20.015,199.392,89.916,499.184,3983.669,4979.619,4.932,91.125,30.084,18,37,2025-03-04,2,photo_li,23.181,G,436,548.583,108.255,1,Etching,178.0,1486.0,3639.0,5726.0,71.297,51.318,1.07,1,Implantation,1.08e+16,2.67e+16,3.36e+16,3.02e+17,6e+17,32200.51,103.333,912.0,155,3,Oxidation,dry,890.12,O2,22.2,0.32,29,712.37,60,none,18_37,none,False,False,False,False,False,False,False,24.56448275862069,-12.370000000000005,0,0.04225613990954879,4.669988352530089,1.818999999999999,1,5548.0,2087.0,2153.0,1308.0,3.731e+17,757.0
NOLSM32518524,3,Photo,1.126,16.175,15.148,20.039,199.053,89.957,499.061,3983.88,4979.79,5.089,91.098,29.864,18,38,2025-03-04,2,photo_li,24.363,G,436,555.236,108.366,2,Etching,241.0,1505.0,3637.0,5728.0,71.293,51.278,0.958,2,Implantation,1.32e+16,1.16e+17,3.92e+17,3.02e+17,6e+17,32201.75,103.329,913.0,155,3,Oxidation,dry,889.31,O2,22.03,0.08,29,712.43,39,none,18_38,none,False,False,False,False,False,False,False,24.56655172413793,-12.42999999999995,0,0.04387863899314886,4.447974387390715,0.6370000000000005,1,5487.0,2091.0,2132.0,1264.0,8.232e+17,758.0
NOLSM32518525,3,Photo,0.966,19.095,15.195,20.155,199.316,89.86,499.412,3987.213,4983.937,4.855,91.18,29.943,18,39,2025-03-04,2,photo_li,31.475,G,436,552.335,108.944,3,Etching,165.0,1399.0,3635.0,5705.0,71.268,51.671,1.05,3,Implantation,1.67e+16,1.42e+17,2.54e+17,2.98e+17,6e+17,32300.395,104.178,916.0,156,3,Oxidation,dry,880.34,O2,22.14,0.22,30,712.09,24,none,18_39,none,False,False,False,False,False,False,False,23.736333333333334,-12.090000000000032,0,0.05698534403939638,3.4612867355043684,0.0,0,5540.0,2070.0,2236.0,1234.0,7.107e+17,760.0
NOLSM32518526,3,Photo,0.758,19.047,14.975,19.975,200.01,90.111,499.858,3996.216,4995.19,5.035,91.586,30.074,18,40,2025-03-04,2,photo_li,36.763,G,436,556.514,108.995,1,Etching,136.0,1393.0,3639.0,5733.0,71.433,51.626,1.277,1,Implantation,3080000000000000.0,312000000000000.0,1.42e+17,2.99e+17,6e+17,32299.276,104.213,917.0,156,3,Oxidation,dry,873.94,O2,22.21,0.15,224,713.77,54,none,18_40,none,False,False,False,False,False,False,False,3.1864732142857144,-13.769999999999982,0,0.06605943426400773,2.9648015667926995,0.0,0,5597.0,2094.0,2246.0,1257.0,4.44392e+17,761.0
NOLSM32518527,3,Photo,0.614,13.818,15.004,20.007,200.229,90.023,500.21,4004.496,5005.718,4.935,91.512,30.067,18,41,2025-03-04,2,photo_li,29.276,G,436,551.322,108.85,2,Etching,192.0,1438.0,3642.0,5693.0,71.36,51.437,0.935,2,Implantation,1.38e+16,1.01e+17,6.49e+17,3e+17,6e+17,32300.83,104.289,917.0,156,3,Oxidation,dry,880.64,O2,22.19,0.19,224,713.26,87,none,18_41,none,False,False,False,False,False,False,False,3.1841964285714286,-13.259999999999991,0,0.05310145432251932,3.7180625768547615,0.0,0,5501.0,2051.0,2204.0,1246.0,1.0638e+18,761.0
NOLSM32518528,3,Photo,1.074,18.845,14.924,20.088,200.229,89.981,500.187,4002.667,5003.382,5.001,91.951,30.05,18,42,2025-03-04,2,photo_li,36.691,G,436,556.543,109.627,3,Etching,167.0,1414.0,3635.0,5725.0,71.165,51.659,1.046,3,Implantation,1.44e+16,2560000000000000.0,8.63e+17,3e+17,6e+17,32300.682,104.004,922.0,156,3,Oxidation,dry,883.21,O2,22.27,0.17,224,713.7,54,none,18_42,none,False,False,False,False,False,False,False,3.1861607142857147,-13.700000000000045,0,0.06592662202201807,2.987844430514295,0.0,0,5558.0,2090.0,2221.0,1247.0,1.17996e+18,766.0
NOLSM32518529,3,Photo,0.805,20.801,14.838,20.048,200.794,90.039,500.807,4015.93,5019.895,5.088,91.384,29.956,18,43,2025-03-04,2,photo_li,38.099,G,436,555.908,109.118,1,Etching,142.0,1461.0,3640.0,5689.0,71.498,51.796,0.847,1,Implantation,7950000000000000.0,7.7e+16,2e+17,3e+17,6e+17,32297.564,104.722,917.0,157,3,Oxidation,dry,889.11,O2,22.23,0.19,225,714.6,84,none,18_43,none,False,False,False,False,False,False,False,3.176,-14.600000000000023,0,0.06853472157263431,2.864064673613481,0.0,0,5547.0,2049.0,2179.0,1319.0,5.8495e+17,760.0
NOLSM32518530,3,Photo,0.826,11.266,14.95,19.911,200.041,90.072,500.211,4002.372,5002.96,4.89,91.753,29.972,18,44,2025-03-04,2,photo_li,31.459,G,436,550.808,108.946,2,Etching,200.0,1448.0,3635.0,5706.0,71.28,51.495,1.055,2,Implantation,9660000000000000.0,4.18e+16,2.67e+17,3e+17,6e+17,32299.665,103.987,917.0,156,3,Oxidation,dry,873.12,O2,22.2,0.07,224,713.41,30,none,18_44,none,False,False,False,False,False,False,False,3.1848660714285715,-13.409999999999968,0,0.057114275754890996,3.4631107155345053,0.0,0,5506.0,2071.0,2187.0,1248.0,6.1846e+17,761.0
NOLSM32518531,3,Photo,1.069,15.393,14.824,19.766,200.421,89.971,500.27,4006.71,5008.025,5.114,91.746,29.95,18,45,2025-03-04,2,photo_li,32.776,G,436,546.832,108.839,3,Etching,107.0,1370.0,3636.0,5721.0,71.024,51.466,1.051,3,Implantation,1.47e+16,1.38e+17,1.71e+16,2.99e+17,6e+17,32300.636,103.754,917.0,156,3,Oxidation,dry,882.85,O2,22.16,0.08,223,712.86,48,none,18_45,none,False,False,False,False,False,False,False,3.196681614349776,-12.860000000000014,0,0.05993796997981099,3.3206919697339514,0.0,0,5614.0,2085.0,2266.0,1263.0,4.688e+17,761.0
NOLSM32518532,3,Photo,0.856,12.45,14.895,19.863,200.31,89.839,500.256,4006.718,5008.393,4.964,91.691,29.885,18,46,2025-03-04,3,photo_li,29.798,G,436,550.337,108.758,1,Etching,53.0,1311.0,3635.0,5721.0,71.382,51.609,1.005,1,Implantation,1.55e+16,1.55e+17,7.15e+17,3e+17,6e+17,32300.377,103.984,917.0,156,3,Oxidation,dry,889.21,O2,22.31,0.23,32,713.44,15,none,18_46,none,False,False,False,False,False,False,False,22.295,-13.440000000000055,0,0.05414500569650959,3.6498422712933754,0.0,0,5668.0,2086.0,2324.0,1258.0,1.1855e+18,761.0
NOLSM32518533,3,Photo,0.682,19.93,15.118,20.142,200.76,90.074,500.97,4020.194,5025.374,4.966,92.176,29.981,18,47,2025-03-04,3,photo_li,35.218,G,436,552.923,109.415,2,Etching,228.0,1356.0,3640.0,5721.0,71.306,51.837,0.984,2,Implantation,2.04e+16,1.5e+16,5690000000000000.0,2.99e+17,6e+17,32300.476,104.472,920.0,156,3,Oxidation,dry,871.85,O2,22.09,0.27,31,713.2,81,none,18_47,none,False,False,False,False,False,False,False,23.006451612903227,-13.200000000000045,0,0.06369422143770472,3.1067919813731613,0.0,0,5493.0,2081.0,2284.0,1128.0,3.4009e+17,764.0
NOLSM32518534,3,Photo,0.761,16.082,15.041,19.962,201.496,90.103,501.617,4029.465,5036.909,5.128,91.958,30.007,18,48,2025-03-04,3,photo_li,39.394,G,436,546.287,109.432,3,Etching,182.0,1372.0,3640.0,5704.0,71.349,51.829,0.925,3,Implantation,1.44e+16,4.11e+16,6.94e+16,3.02e+17,6e+17,32300.232,104.8,919.0,157,3,Oxidation,dry,882.39,O2,22.15,0.16,31,714.06,63,none,18_48,none,False,False,False,False,False,False,False,23.034193548387094,-14.059999999999945,0,0.07211227797842525,2.777884957100066,0.0,0,5522.0,2064.0,2268.0,1190.0,4.269e+17,762.0
NOLSM32518535,3,Photo,0.657,17.621,15.103,20.056,201.008,89.975,501.191,4022.709,5028.31,4.97,92.548,29.893,18,49,2025-03-04,3,photo_li,42.172,G,436,543.725,109.97,1,Etching,136.0,1308.0,3634.0,5705.0,71.493,51.853,1.147,1,Implantation,5980000000000000.0,3.03e+16,2.08e+17,2.98e+17,6e+17,32296.552,104.792,925.0,157,3,Oxidation,dry,890.37,O2,22.15,0.18,33,713.92,21,none,18_49,none,False,False,False,False,False,False,False,21.633939393939393,-13.919999999999959,0,0.07756126718469813,2.6076543678269943,0.0,0,5569.0,2071.0,2326.0,1172.0,5.4228e+17,768.0
NOLSM32518536,3,Photo,1.163,16.533,14.972,19.965,202.04,90.162,501.975,4041.74,5052.095,5.041,91.653,30.13,18,50,2025-03-04,3,photo_li,31.51,G,436,545.126,108.879,2,Etching,160.0,1306.0,3637.0,5715.0,71.599,52.23,0.998,2,Implantation,8130000000000000.0,4.31e+16,4.73e+17,2.99e+17,6e+17,32197.08,105.313,915.0,158,3,Oxidation,dry,880.77,O2,22.04,0.04,33,715.17,15,none,18_50,none,False,False,False,False,False,False,False,21.671818181818182,-15.169999999999959,0,0.057803150097408676,3.4553792446842273,0.0,0,5555.0,2078.0,2331.0,1146.0,8.2323e+17,757.0
NOLSM32518537,3,Photo,1.374,17.25,15.11,20.001,200.532,89.965,500.328,4007.496,5009.536,5.121,92.238,29.858,18,51,2025-03-04,3,photo_li,43.307,G,436,559.943,109.243,3,Etching,132.0,1709.0,3637.0,5729.0,71.437,51.618,1.184,3,Implantation,1.24e+16,2.18e+16,1.8e+17,2.99e+17,6e+17,32197.181,104.408,920.0,157,3,Oxidation,dry,874.01,O2,22.15,0.12,32,713.11,45,none,18_51,none,False,False,False,False,False,False,False,22.2846875,-13.110000000000014,0,0.07734180086187345,2.5225252268686353,0.0,0,5597.0,2092.0,1928.0,1577.0,5.132e+17,763.0
NOLSM32518538,3,Photo,1.655,17.227,14.945,19.984,200.846,89.984,500.801,4012.825,5016.08,4.963,91.876,29.947,18,52,2025-03-04,3,photo_li,35.896,G,436,560.351,109.161,1,Etching,145.0,1468.0,3638.0,5723.0,71.2,51.98,1.132,1,Implantation,8210000000000000.0,1.68e+16,2.47e+17,3e+17,6e+17,32199.347,104.713,917.0,157,3,Oxidation,dry,884.19,O2,22.05,0.22,29,713.01,57,none,18_52,none,False,False,False,False,False,False,False,24.58655172413793,-13.009999999999991,0,0.0640598482022875,3.041035212837085,0.0,0,5578.0,2085.0,2170.0,1323.0,5.7201e+17,760.0
NOLSM32518539,3,Photo,1.361,17.187,14.838,20.055,200.317,89.978,500.68,4008.06,5010.216,4.985,91.747,30.109,18,53,2025-03-04,3,photo_li,34.891,G,436,552.827,109.264,2,Etching,114.0,1466.0,3635.0,5696.0,71.297,51.797,0.927,2,Implantation,1.31e+16,6.89e+16,1.78e+17,3.01e+17,6e+17,32201.218,104.7,918.0,157,3,Oxidation,dry,878.17,O2,21.82,0.16,29,713.98,12,none,18_53,none,False,False,False,False,False,False,False,24.62,-13.980000000000018,0,0.06311377700437931,3.131581210054169,0.0,0,5582.0,2061.0,2169.0,1352.0,5.61e+17,761.0
