resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Line_CD,Wavelength,Resolution,Energy_Exposure,Thin F2,Thin F3,Thin F4,Temp_Etching,Source_Power,Selectivity,etch_rate_stage1,Flux60s,Flux90s,Flux160s,Flux480s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Temp_OXid,ppm,Pressure,Oxid_time,oxid_thickness_spec_gap,oxidation_rate_nm_per_min,oxidation_sentinel_flag,etching_sentinel_flag,ion_implant_sentinel_flag,type,Vapor,Target,Lot_Num,group_id,error_class
0.843,18.515,15.268,19.887,199.375,89.832,499.25,3988.94,4985.99,5.009,90.685,30.006,58.802,405,508.057,108.041,3655.0,1584.0,266.0,71.838,51.186,1.096,2077.0,4320000000000000.0,2070000000000000.0,88399999999999.92,3.02e+17,32546.567,103.018,913.0,155,1277.65,44.94,0.14,27,-18.25999999999999,26.60222222222222,False,False,False,wet,H2O,165,27,27_5,none
0.855,17.419,14.992,19.998,199.689,89.959,499.518,3990.24,4987.775,4.762,90.713,29.924,53.845,405,511.159,108.36,3645.0,1511.0,213.0,71.36,51.439,1.076,2070.0,6660000000000000.0,5580000000000000.0,1.9e+16,3e+17,32556.082,103.117,910.0,155,1285.06,44.94,0.22,27,-13.57000000000005,26.42851851851852,False,False,False,wet,H2O,105,27,27_6,none
1.206,14.032,14.781,19.845,201.218,90.009,503.511,3957.075,5065.258,5.001,90.531,29.888,60.901,365,524.695,108.743,3690.0,1284.0,369.0,72.49,50.873,0.988,2039.0,1.45e+16,1.32e+17,1.1e+17,3.03e+17,30972.576,104.654,904.0,155,993.36,36.81,0.23,80,-15.590000000000032,8.944875,False,False,False,wet,H2O,101,7,7_22,none
0.925,15.88,15.157,19.96,198.875,89.835,498.934,3975.652,4969.721,5.075,90.906,29.923,49.544,405,512.323,108.906,3654.0,1326.0,133.0,71.676,51.732,0.922,2073.0,5880000000000000.0,2.08e+16,2.62e+16,3.01e+17,32472.158,104.732,866.0,157,874.04,22.37,0.22,228,-17.730000000000018,3.1479385964912283,False,False,False,dry,O2,42,25,25_24,none
1.39,18.548,14.945,20.281,205.113,89.881,502.114,4084.79,5002.028,5.32,93.054,30.085,35.787,405,490.942,109.578,3649.0,1546.0,372.0,71.256,52.118,0.967,2070.0,9300000000000000.0,1.24e+17,1.11e+18,3.02e+17,31485.179,104.038,914.0,153,958.7,36.27,0.36,106,-5.220000000000027,6.653018867924528,False,False,False,dry,O2,118,7,7_33,none
1.691,17.441,14.957,19.994,201.971,90.012,495.976,4017.205,4867.181,4.951,93.641,29.751,35.907,405,489.745,105.845,3666.0,1479.0,228.0,68.964,50.934,0.998,2031.0,1.96e+16,9.82e+16,6.89e+17,3e+17,31488.989,101.531,919.0,155,1191.72,41.2,0.1,65,-2.6000000000000227,10.80923076923077,False,False,False,wet,H2O,60,7,7_31,none
1.007,18.804,14.86,19.919,200.625,89.875,500.255,4008.084,5010.082,5.047,91.384,30.19,51.155,405,518.144,110.318,3668.0,1573.0,272.0,71.992,52.436,0.925,2036.0,3880000000000000.0,29600000000000.004,3.9e+16,3e+17,32479.381,105.828,861.0,159,883.84,22.24,0.3,24,-20.25999999999999,30.01083333333333,False,False,False,dry,O2,147,26,26_30,none
0.7,17.158,15.121,19.903,200.577,90.191,500.578,4010.689,5013.175,5.125,91.481,29.957,48.553,405,508.635,110.169,3667.0,1526.0,175.0,71.978,52.218,0.958,2085.0,1.53e+16,8.62e+16,9.2e+17,3e+17,32475.94,105.908,860.0,159,880.87,22.4,0.37,25,-20.059999999999945,28.8024,False,False,False,dry,O2,129,26,26_31,none
1.432,16.468,14.958,19.933,200.534,89.897,500.495,4010.504,5013.219,4.905,91.468,29.787,57.104,405,511.994,110.463,3663.0,1481.0,202.0,72.079,52.378,0.951,2082.0,4100000000000000.0,1.67e+16,1.77e+16,2.98e+17,32473.221,105.936,861.0,159,884.64,22.53,0.22,25,-19.899999999999977,28.796,False,False,False,dry,O2,93,26,26_32,none
1.893,16.621,14.987,19.901,200.412,89.929,500.399,4009.666,5012.064,5.003,91.828,30.118,54.17,405,513.56,111.011,3665.0,1588.0,313.0,71.844,52.385,1.064,2064.0,1.98e+16,9.28e+16,1.18e+18,3.01e+17,32492.557,106.157,860.0,159,894.23,22.5,0.15,25,-19.799999999999955,28.792,False,False,False,dry,O2,120,26,26_33,none
1.457,16.668,14.838,20.131,200.854,89.828,501.024,4021.078,5026.359,5.196,91.775,29.867,56.337,405,513.106,110.802,3664.0,1441.0,224.0,72.265,52.536,1.142,2089.0,1.69e+16,1.6e+17,7.44e+17,3e+17,32486.092,106.484,861.0,160,887.83,22.43,0.22,25,-21.970000000000027,28.8788,False,False,False,dry,O2,54,26,26_34,none
0.891,17.388,15.047,19.933,201.127,89.974,501.363,4024.302,5030.205,5.116,91.676,30.121,58.753,405,512.43,110.728,3664.0,1441.0,333.0,72.348,52.628,1.235,2068.0,1.49e+16,1.49e+17,3.5e+16,3.01e+17,32477.256,106.52,861.0,160,880.95,22.52,0.21,232,-21.450000000000045,3.109698275862069,False,False,False,dry,O2,84,26,26_35,none
0.715,16.068,14.792,19.928,201.199,89.975,501.139,4024.296,5030.438,4.972,91.796,30.017,52.46,405,508.87,110.85,3669.0,1402.0,269.0,72.217,52.554,1.186,2078.0,1.61e+16,2.89e+16,4.6e+17,3e+17,32475.214,106.389,861.0,160,891.61,22.53,0.27,232,-21.559999999999945,3.1101724137931037,False,False,False,dry,O2,30,26,26_36,none
0.929,18.951,15.159,20.062,200.96,90.007,501.075,4020.144,5025.161,5.068,91.601,30.115,52.592,405,506.464,110.884,3668.0,1485.0,216.0,72.169,52.425,0.936,2076.0,1.48e+16,8060000000000000.0,161000000000.213,2.99e+17,32474.698,106.551,860.0,160,887.92,22.47,0.18,232,4.279999999999973,2.998793103448276,False,False,False,dry,O2,48,26,26_37,none
0.733,18.893,15.009,20.078,201.129,89.727,501.251,4023.414,5029.127,4.988,91.853,29.83,56.982,405,509.009,110.736,3672.0,1492.0,236.0,72.918,52.751,0.875,2056.0,1.6e+16,6670000000000000.0,1.65e+17,3e+17,32474.767,106.472,860.0,160,1280.79,44.86,0.25,32,-27.970000000000027,22.7490625,False,False,False,wet,H2O,15,26,26_38,none
0.949,13.729,14.943,20.049,201.15,89.892,500.985,4022.444,5028.048,5.047,91.575,30.065,54.236,405,514.969,110.752,3673.0,1445.0,322.0,72.73,52.329,1.085,2079.0,1.52e+16,1.01e+17,7.62e+17,2.99e+17,32484.133,105.685,861.0,159,1291.29,45.02,0.0,32,-25.42999999999995,22.6696875,True,False,False,wet,H2O,141,26,26_39,none
0.78,18.87,14.83,20.023,200.99,90.001,500.746,4018.402,5022.83,4.961,91.533,29.931,56.372,405,515.095,110.719,3672.0,1545.0,437.0,71.434,52.733,0.992,2049.0,1.29e+16,9.99e+16,1.56e+16,3.01e+17,32482.622,106.309,861.0,160,1292.85,45.01,0.17,32,-14.32000000000005,22.3225,False,False,False,wet,H2O,240,26,26_40,Loc
0.533,20.678,14.95,20.071,201.087,90.071,501.093,4021.647,5027.135,4.863,91.76,29.947,57.225,405,509.634,110.633,3675.0,1520.0,356.0,72.507,52.605,0.853,2035.0,1.37e+16,116999999999.99,146815735.875,3.01e+17,32478.441,106.048,861.0,159,1275.66,45.05,0.3,32,-25.25999999999999,22.664375,False,False,False,wet,H2O,165,26,26_41,none
0.796,11.268,14.915,20.003,200.997,89.922,501.147,4023.166,5028.967,5.051,91.85,30.127,49.967,405,508.198,110.66,3678.0,1562.0,321.0,72.817,52.458,1.031,2042.0,1.65e+16,1.65e+17,8.14e+17,3.03e+17,32471.311,106.065,860.0,159,1284.41,44.91,0.2,32,-27.529999999999973,22.7353125,False,False,False,wet,H2O,168,26,26_42,none
0.934,15.247,14.884,20.081,201.162,89.993,501.245,4024.982,5031.228,5.078,91.917,29.949,50.881,405,509.859,110.338,3682.0,1501.0,365.0,72.811,52.28,0.909,2032.0,2.05e+16,1.7e+17,7.4e+17,3e+17,32474.898,106.146,860.0,159,1286.78,32.79,0.18,32,-29.639999999999983,22.80125,False,False,False,wet,H2O,186,26,26_43,none
0.938,12.256,15.16,19.925,201.488,89.919,501.576,4028.183,5034.947,5.133,91.831,29.973,59.093,405,516.178,110.361,3668.0,1449.0,339.0,71.645,52.503,1.203,2057.0,1.98e+16,1.05e+16,4e+17,3e+17,32470.776,106.063,860.0,159,1290.22,31.78,0.31,31,-18.67999999999995,23.18322580645161,False,False,False,wet,H2O,159,26,26_44,none
0.882,19.73,15.009,20.052,201.203,90.042,501.267,4022.542,5028.295,5.037,92.051,29.873,50.621,405,514.271,110.357,3658.0,1518.0,315.0,71.191,52.357,1.126,2056.0,1.56e+16,1.12e+17,2.05e+16,3e+17,32470.405,105.924,860.0,159,1278.11,39.68,0.1,32,-11.090000000000032,22.2215625,False,False,False,wet,H2O,126,26,26_45,none
0.645,16.071,14.974,19.991,201.315,90.139,501.433,4027.04,5033.527,4.95,92.532,30.019,61.035,405,513.699,111.511,3645.0,1437.0,308.0,72.547,52.478,1.001,2090.0,2.07e+16,1.79e+16,1.24e+18,3.01e+17,32479.603,105.9,860.0,159,1282.87,32.87,0.16,31,-25.32000000000005,23.39741935483871,False,False,False,wet,H2O,150,26,26_46,none
0.259,17.535,15.03,20.109,202.94,90.072,503.214,4062.311,5078.089,4.96,92.159,29.787,52.908,405,499.752,110.488,3656.0,1543.0,282.0,72.612,52.77,1.054,2060.0,1.8e+16,8.75e+16,11461295709.083,3.02e+17,32473.954,106.798,860.0,160,1289.73,38.27,0.29,34,-26.07000000000005,21.355,False,False,False,wet,H2O,84,26,26_47,none
1.384,16.398,14.907,19.953,202.065,89.895,502.037,4039.311,5049.013,5.146,92.267,29.972,48.753,405,507.797,110.318,3646.0,1459.0,288.0,72.157,52.467,1.021,2096.0,1.53e+16,2.33e+16,6.91e+17,3e+17,32454.98,106.183,860.0,159,1292.18,39.99,0.19,33,-22.44000000000005,21.89212121212121,False,False,False,wet,H2O,150,26,26_48,none
1.145,12.293,15.047,20.008,202.269,89.987,502.276,4043.852,5054.929,4.968,92.141,29.901,46.811,405,503.226,110.145,3648.0,1457.0,170.0,71.664,52.409,0.982,2057.0,1.86e+16,1.83e+17,2.23e+16,2.99e+17,32442.617,105.823,860.0,159,1286.99,35.43,0.21,32,-16.5,22.390625,False,False,False,wet,H2O,81,26,26_49,none
0.785,13.474,15.155,19.939,202.214,90.193,502.27,4042.842,5053.741,5.151,92.262,29.979,52.937,405,503.01,110.184,3655.0,1436.0,163.0,71.398,52.341,1.108,2089.0,1.59e+16,1.3e+17,3.35e+17,2.99e+17,32423.528,105.459,860.0,159,1285.92,28.57,0.22,32,-12.389999999999986,22.2621875,False,False,False,wet,H2O,96,26,26_50,none
0.868,20.788,14.99,20.079,202.482,89.932,502.416,4048.054,5059.837,5.169,92.181,30.167,47.148,405,512.698,110.103,3655.0,1431.0,333.0,72.215,52.115,0.914,2092.0,1.02e+16,3250000000000000.0,2.44e+17,3e+17,32413.541,105.571,860.0,158,1297.38,45.06,0.27,32,-21.399999999999977,22.54375,False,False,False,wet,H2O,105,26,26_51,none
0.96,11.559,15.268,20.008,202.282,89.874,502.176,4045.899,5057.231,4.833,92.357,29.919,46.176,405,505.287,109.993,3643.0,1517.0,299.0,72.465,52.059,1.07,2066.0,2.02e+16,1.88e+17,1.2e+18,3.01e+17,32415.975,104.89,860.0,158,1287.68,44.88,0.35,32,-25.360000000000014,22.6675,False,False,False,wet,H2O,150,26,26_52,none
1.332,16.473,14.965,20.044,200.008,90.007,500.039,3997.899,4997.227,5.062,91.351,30.132,55.278,405,508.197,110.274,3663.0,1665.0,283.0,71.967,52.316,0.969,2075.0,1.26e+16,9.82e+16,7.23e+17,3.01e+17,32478.676,105.983,860.0,159,886.89,22.51,0.22,23,-19.019999999999985,31.261739130434783,False,False,False,dry,O2,102,26,26_29,none
1.006,20.64,14.93,20.08,202.662,90.066,502.366,4050.487,5063.092,4.923,92.445,29.995,53.796,405,505.407,109.224,3665.0,1397.0,292.0,71.443,51.95,1.004,2039.0,2950000000000000.0,3270000000000000.0,1310000000000000.2,3.01e+17,32428.162,105.0,860.0,158,1295.71,45.02,0.26,31,-15.889999999999986,23.093225806451613,False,False,False,wet,H2O,156,26,26_53,none
0.912,17.81,15.032,19.939,199.551,89.941,499.384,3989.132,4986.466,5.021,91.117,30.097,46.563,405,513.309,109.625,3668.0,1561.0,306.0,71.896,52.074,1.216,2039.0,5910000000000000.0,2.54e+16,2.64e+17,3.01e+17,32473.297,105.187,861.0,158,893.61,22.53,0.18,23,-18.860000000000014,31.254782608695653,False,False,False,dry,O2,156,26,26_28,none
1.37,11.061,15.046,19.951,201.426,89.877,496.969,4029.089,4919.359,4.933,90.482,29.905,26.255,405,526.651,109.188,3657.0,1575.0,330.0,71.354,51.499,1.159,2044.0,1.45e+16,9.28e+16,5.7e+17,2.98e+17,31061.978,100.611,908.0,153,1024.75,31.12,0.16,158,-11.539999999999964,4.5034177215189874,False,False,False,wet,H2O,135,6,6_53,none
0.906,16.292,15.028,20.063,199.519,90.129,499.487,3988.009,4985.011,5.166,90.95,29.989,45.949,405,509.883,109.673,3659.0,1410.0,170.0,71.868,51.991,1.121,2084.0,2.09e+16,1.52e+16,42099999999999.96,2.99e+17,32468.166,105.196,861.0,158,874.25,22.42,0.18,229,-19.149999999999977,3.1403930131004367,False,False,False,dry,O2,66,25,25_26,none
1.138,16.863,15.082,20.101,199.459,89.882,499.401,3988.675,4986.01,5.023,91.053,29.908,56.155,405,513.054,109.453,3666.0,1526.0,239.0,71.823,52.054,0.976,2067.0,2440000000000000.0,4190000000000000.0,1.33e+17,2.99e+17,32469.242,105.007,860.0,158,874.68,22.36,0.3,229,-18.639999999999983,3.1381659388646286,False,False,False,dry,O2,138,25,25_27,none
0.659,16.043,14.946,19.93,198.309,90.016,502.553,3905.11,4980.26,5.192,92.5,29.818,40.614,436,507.503,104.641,3660.0,1522.0,359.0,70.423,51.727,0.95,2055.0,7360000000000000.0,9.35e+16,6.66e+17,3.02e+17,32290.402,104.802,907.0,161,1208.61,36.09,0.24,74,3.789999999999964,9.408243243243245,False,False,False,dry,O2,99,6,6_32,none
0.86,18.897,15.035,19.961,198.717,90.087,502.022,4027.779,5083.923,5.004,92.038,30.153,47.914,436,517.526,107.688,3663.0,1477.0,434.0,71.323,50.963,1.049,2055.0,5580000000000000.0,8.8e+16,3.94e+17,2.99e+17,32537.026,102.854,899.0,156,1118.35,30.36,0.23,97,-8.17999999999995,7.30082474226804,False,False,False,wet,H2O,131,6,6_33,none
1.677,18.987,14.837,19.784,202.207,89.942,499.352,4061.262,4899.735,4.865,91.416,29.904,57.063,436,521.224,108.06,3659.0,1448.0,450.0,72.132,50.562,0.873,2076.0,1.17e+16,1.05e+17,2.54e+17,2.99e+17,30799.797,103.061,882.0,152,1094.27,32.52,0.13,148,-9.42999999999995,4.793445945945946,False,False,False,dry,O2,147,6,6_34,none
1.697,13.864,14.99,19.929,203.088,89.885,505.699,3942.814,4932.695,4.961,89.924,30.028,39.251,365,522.105,107.025,3643.0,1519.0,363.0,70.275,52.267,1.123,2046.0,1.14e+16,1.22e+17,4.95e+17,2.99e+17,30537.4,104.669,880.0,159,1102.06,34.36,0.11,148,-20.620000000000005,4.869054054054054,False,False,False,wet,H2O,94,6,6_35,none
1.636,18.842,15.187,19.905,202.5,89.988,494.855,4031.327,4989.189,4.975,92.55,30.088,46.04,436,483.319,108.261,3659.0,1470.0,147.0,70.493,51.271,1.091,2055.0,7620000000000000.0,1.17e+17,9.12e+17,2.98e+17,33255.083,104.41,909.0,156,1112.91,42.19,0.19,98,-23.590000000000032,7.383571428571429,False,False,False,dry,O2,70,6,6_36,none
0.898,20.814,15.042,19.935,203.105,90.343,504.146,3961.797,5075.628,5.225,91.855,29.908,51.222,405,529.956,110.061,3666.0,1489.0,353.0,70.741,51.045,0.854,2057.0,1.51e+16,8.7e+16,8.44e+17,3.02e+17,32529.3,103.324,920.0,150,1014.41,24.58,0.19,97,-17.019999999999982,7.391958762886598,False,False,False,dry,O2,103,6,6_37,none
1.401,11.134,14.907,19.954,202.989,90.103,499.881,4001.244,5047.209,5.113,91.405,30.015,46.702,436,529.029,104.811,3669.0,1537.0,289.0,72.379,50.75,0.778,2038.0,1.08e+16,1.26e+17,3.85e+17,3.01e+17,31724.098,103.102,913.0,159,1135.31,26.15,0.14,46,-1.2999999999999543,15.245652173913042,False,False,False,wet,H2O,116,6,6_38,none
0.961,15.205,14.943,19.859,197.652,90.205,500.512,4054.584,4956.741,4.99,91.497,29.892,50.676,405,454.383,107.496,3673.0,1636.0,204.0,71.449,51.028,1.053,1996.0,1.18e+16,6.74e+16,7.6e+17,3e+17,32187.919,102.551,892.0,148,948.08,34.08,0.15,186,-19.909999999999968,3.8704838709677416,False,False,False,dry,O2,104,6,6_39,none
1.042,12.359,15.074,19.931,202.925,89.92,494.823,3957.016,4939.466,5.124,93.158,30.043,6.045,405,490.449,109.432,3650.0,1635.0,415.0,70.075,51.806,1.08,2048.0,1.53e+16,1.38e+17,5.63e+17,3e+17,32481.966,103.319,879.0,154,1046.87,37.58,0.14,153,-4.4500000000000455,4.604248366013072,False,False,False,dry,O2,76,6,6_40,none
1.36,19.827,15.204,19.997,198.545,89.951,499.233,4087.93,4926.145,5.105,92.325,29.932,53.76,436,528.607,110.236,3635.0,1495.0,343.0,69.705,53.21,0.982,2083.0,1.14e+16,1.45e+17,4.62e+17,3.01e+17,32373.133,100.872,921.0,152,1117.24,26.75,0.27,82,10.029999999999973,8.414268292682927,False,False,False,wet,H2O,82,6,6_41,none
1.84,15.9,14.812,20.023,197.498,89.759,501.177,4025.561,4941.834,4.997,92.2,29.964,45.689,365,509.816,108.94,3671.0,1402.0,313.0,71.64,50.551,0.922,2021.0,1.27e+16,1.48e+17,3.75e+17,2.99e+17,31400.382,100.912,882.0,155,1091.93,43.06,0.21,121,-4.730000000000018,5.824214876033058,False,False,False,wet,H2O,106,6,6_42,none
1.432,17.605,15.072,20.06,198.849,90.106,493.282,4037.02,4982.257,5.201,91.847,29.944,37.375,436,509.403,107.442,3642.0,1343.0,157.0,70.792,52.082,0.96,2069.0,1.52e+16,1.76e+17,5.12e+17,3.02e+17,30763.876,99.376,895.0,156,1083.33,33.6,0.22,124,-3.8099999999999454,5.6758870967741935,False,False,False,dry,O2,68,6,6_43,none
0.875,16.567,14.714,19.933,201.317,90.077,500.697,4014.148,4970.27,5.06,92.895,29.898,47.126,405,516.993,109.31,3634.0,1487.0,362.0,70.403,50.858,0.99,2103.0,1.73e+16,8.09e+16,5.51e+17,2.99e+17,32021.905,102.761,909.0,153,1050.26,36.94,0.13,59,-15.460000000000036,12.126440677966102,False,False,False,dry,O2,83,6,6_44,none
0.658,14.004,14.927,19.931,201.171,90.124,501.882,3985.657,5001.692,5.003,90.553,29.955,33.964,436,537.756,109.395,3672.0,1242.0,386.0,69.731,50.913,0.865,2047.0,1.18e+16,1.88e+17,1.02e+18,3.02e+17,30633.475,104.635,905.0,154,1083.07,31.99,0.32,164,4.440000000000055,4.241219512195122,False,False,False,wet,H2O,68,6,6_45,none
0.913,17.485,15.158,20.049,204.387,90.062,502.464,4047.405,5139.701,5.002,91.784,30.06,31.541,436,528.67,107.529,3644.0,1520.0,470.0,68.838,51.198,0.916,2074.0,1.04e+16,7.74e+16,9.51e+16,3.01e+17,30605.82,102.52,886.0,156,1155.75,29.99,0.3,115,-8.870000000000005,6.164086956521739,False,False,False,wet,H2O,69,6,6_46,none
0.754,16.012,14.729,20.07,198.62,89.932,507.116,3955.285,5050.37,4.944,92.446,30.006,33.6,436,524.521,109.581,3635.0,1524.0,418.0,71.237,51.205,1.115,2075.0,1.23e+16,7.14e+16,3.83e+17,2.99e+17,32150.567,102.758,898.0,154,1241.89,29.88,0.39,8,-2.289999999999964,87.78625,False,False,False,dry,O2,107,6,6_47,none
0.996,19.006,15.016,19.938,201.166,90.064,501.34,4062.662,5081.475,5.039,89.839,30.082,33.08,405,553.969,106.541,3653.0,1570.0,99.0,72.182,51.726,0.963,2062.0,1.29e+16,1.37e+17,3.09e+17,2.99e+17,33009.171,101.757,915.0,154,1252.73,28.09,0.02,167,-8.32000000000005,4.241437125748504,False,False,False,dry,O2,75,6,6_48,none
1.98,18.903,14.915,20.076,198.998,90.021,503.331,4071.642,4954.018,5.18,90.768,30.052,47.652,405,504.934,107.31,3641.0,1271.0,280.0,70.479,51.498,1.114,2062.0,1.35e+16,6.67e+16,6.27e+17,2.98e+17,31843.778,100.645,912.0,152,1119.83,33.64,0.15,114,3.740000000000009,6.107543859649123,False,False,False,dry,O2,31,6,6_49,none
1.638,13.805,14.799,19.933,201.482,90.123,501.534,3985.623,5046.378,5.193,93.13,30.026,56.411,436,511.94,108.582,3651.0,1436.0,195.0,71.435,51.746,1.081,2053.0,2.21e+16,1.51e+17,4.07e+17,3.01e+17,31872.387,104.584,898.0,152,1170.5,32.17,0.08,104,-8.120000000000005,6.8088461538461535,False,False,False,wet,H2O,71,6,6_50,none
1.579,18.762,15.068,20.089,202.398,90.22,500.982,3978.891,5011.348,5.199,91.988,29.859,67.927,436,500.85,107.235,3633.0,1398.0,49.0,71.612,50.951,0.872,2091.0,9310000000000000.0,4.15e+16,8.62e+17,2.99e+17,31336.315,102.489,895.0,156,1054.37,35.07,0.26,122,-9.559999999999944,5.816065573770492,False,False,False,dry,O2,61,6,6_51,none
1.399,20.712,15.135,19.957,195.051,89.982,501.429,4056.099,4859.725,5.243,90.894,30.061,43.115,405,542.536,108.536,3682.0,1406.0,548.0,71.55,51.6,0.869,2038.0,1.36e+16,1.18e+17,5.84e+17,3.01e+17,33259.578,103.546,866.0,157,1072.54,38.48,0.16,130,-20.539999999999964,5.5426153846153845,False,False,False,wet,H2O,120,6,6_52,none
1.743,15.203,15.072,20.076,203.111,89.955,500.15,3971.1,5012.34,5.181,93.147,29.938,55.818,405,518.084,107.333,3659.0,1591.0,307.0,70.908,51.729,1.082,2028.0,1.18e+16,1.38e+17,1.13e+17,2.98e+17,32412.642,100.794,905.0,150,1155.0,33.99,0.34,68,-7.940000000000055,10.410882352941178,False,False,False,wet,H2O,135,6,6_54,none
0.912,10.797,15.061,19.993,202.374,90.116,502.231,4046.713,5058.358,5.173,92.147,30.048,46.458,405,507.292,109.509,3663.0,1375.0,249.0,72.366,51.767,0.958,2083.0,2.17e+16,2.17e+17,3.82e+17,3.01e+17,32424.489,104.151,860.0,156,1290.5,44.88,0.16,32,-24.279999999999973,22.63375,False,False,False,wet,H2O,57,26,26_54,none
1.783,15.203,14.97,20.08,194.477,89.804,497.869,3905.036,4980.11,5.054,92.624,30.045,40.841,436,507.724,104.68,3660.0,1522.0,359.0,70.356,51.548,1.069,2055.0,7360000000000000.0,9.35e+16,6.66e+17,3.02e+17,32290.7,104.574,907.0,161,1191.09,35.96,0.33,74,-13.110000000000014,9.636621621621622,False,False,False,dry,O2,99,6,6_5,none
1.853,11.59,14.995,19.928,201.781,90.097,497.416,4027.848,5083.957,4.974,91.996,30.056,47.824,436,517.546,107.589,3663.0,1477.0,434.0,71.098,50.912,1.221,2055.0,5580000000000000.0,8.8e+16,3.94e+17,2.99e+17,32536.841,102.785,899.0,156,1104.27,30.2,0.39,97,-5.629999999999996,7.274536082474227,False,False,False,wet,H2O,131,6,6_6,none
0.86,15.997,15.177,20.035,201.166,90.007,501.108,4024.083,5030.383,5.049,91.723,29.966,58.76,405,512.431,110.866,3664.0,1420.0,245.0,72.376,52.629,1.016,2068.0,1.49e+16,1.49e+17,3.5e+16,3.01e+17,32477.142,106.503,861.0,160,874.93,22.4,0.14,232,-21.50999999999999,3.109956896551724,False,False,False,dry,O2,96,26,26_8,none
0.808,17.024,14.874,19.981,201.154,89.869,501.156,4024.368,5030.105,4.969,91.663,29.999,52.415,405,508.87,110.694,3669.0,1423.0,341.0,72.166,52.667,1.098,2078.0,1.61e+16,2.89e+16,4.6e+17,3e+17,32475.027,106.345,861.0,160,875.07,22.48,0.26,232,-21.649999999999977,3.110560344827586,False,False,False,dry,O2,141,26,26_9,none
0.536,16.472,15.057,19.926,201.147,89.961,500.713,4020.14,5024.954,4.944,91.846,29.996,52.606,405,506.627,111.002,3668.0,1485.0,251.0,71.931,52.616,1.196,2076.0,1.48e+16,8060000000000000.0,161000000000.125,2.99e+17,32474.807,106.632,860.0,160,874.96,22.28,0.19,232,-21.659999999999968,3.110603448275862,False,False,False,dry,O2,129,26,26_10,none
1.005,13.374,14.761,20.102,201.082,89.943,501.175,4023.341,5029.201,4.9,91.591,29.843,57.13,405,508.945,110.808,3672.0,1492.0,301.0,72.798,52.786,0.913,2056.0,1.6e+16,6670000000000000.0,1.65e+17,3e+17,32474.873,106.368,860.0,160,1272.73,45.07,0.21,32,-27.899999999999977,22.746875,False,False,False,wet,H2O,111,26,26_11,none
0.86,13.816,15.002,20.009,201.189,89.947,501.063,4022.476,5028.05,4.937,91.72,30.089,54.236,405,514.974,110.768,3673.0,1445.0,322.0,72.528,52.275,1.042,2079.0,1.52e+16,1.01e+17,7.62e+17,2.99e+17,32484.096,105.754,861.0,159,1279.61,45.2,0.23,32,-25.629999999999995,22.6759375,False,False,False,wet,H2O,141,26,26_12,none
0.862,14.937,14.934,20.072,200.726,90.051,500.905,4018.377,5023.104,5.074,91.472,29.875,56.311,405,515.271,110.846,3672.0,1545.0,437.0,71.445,52.57,1.148,2049.0,1.29e+16,9.99e+16,1.56e+16,3.01e+17,32482.521,106.398,861.0,160,1278.25,44.88,0.21,32,-14.360000000000014,22.32375,False,False,False,wet,H2O,240,26,26_13,Loc
0.636,20.165,15.21,19.961,200.987,90.023,501.018,4021.659,5027.207,4.991,91.754,30.01,57.415,405,509.637,110.524,3675.0,1520.0,356.0,72.515,52.449,1.009,2035.0,1.37e+16,117000000000.146,146815735.795,3.01e+17,32478.62,106.133,861.0,159,1271.95,44.98,0.17,32,-25.120000000000005,22.66,False,False,False,wet,H2O,165,26,26_14,none
0.71,13.219,14.862,20.016,201.073,89.891,501.076,4023.402,5028.98,5.02,91.922,30.052,49.792,405,508.347,110.659,3678.0,1562.0,321.0,72.721,52.429,0.973,2042.0,1.65e+16,1.65e+17,8.14e+17,3.03e+17,32471.487,106.016,860.0,159,1273.7,45.13,0.36,32,-27.519999999999985,22.735,False,False,False,wet,H2O,168,26,26_15,none
